race sex age
white female 69
white female 65
white female 66
white female 66
white female 65
white female 66
white female 68
white female 66
white female 69
white female 67
white female 67
white female 66
white female 67
white female 69
